Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Status
felt-dots,Felt Dots,"<p>Adhesive felt dots fulfil a wide range of functions: for protection of furniture, for the addition of style to various types of crafts and much more.The tiny circular colourful dots, including our elegant felt dots, are created of felt fabric and have very strong adhesive on their bottom part that can be attached to absolutely any surface. My Tape Store provides its customers with high-quality adhesive felt dots that will not only be practical but also fashionable and suitable for any occasion. Our felt dots are available in size 16mm x 22m, thickness 3mm, and are suitable for diverse uses. Purchase felt dot tapes with My Tape Store in Australia today and discover versatile uses of dot tapes in your daily life!</p><h3>Why Choose Our Adhesive Felt Dots?</h3><p>Felt dot tapes are long wearing, good looking, and easy to use, which make them ideal for surface or creative purposes. My Tape Store presents a perfect choice of adhesive felt dots characterised by their functionality, universality, and durability. Order online today!</p><ul><li>Quality You Can Trust – We offer better quality adhesive felt dots that are durable and efficient in their usage and service delivery.</li><li>Convenience at Your Fingertips – You can conveniently purchase your adhesive felt dots online from My Tape Store and they will be shipped to your door.</li><li>Stylish Protection – Not only do our adhesive felt dots look good and protect your furniture but also they can become an accent for the room or a part of the craft.</li><li>Versatility for All Needs – From using it for decorative purposes in a home as a protection for furniture to using it in crafting, our felt sticky dots can be used in numerous ways.</li></ul><img src=""/img/products/bb6c2f276433.jpg"" alt="""">",Husky Tape,,Felt Tape & Dots,"Felt Tape & Dots, Building & Construction",TRUE,Size,3mm thick x 16mm x 22m,Colour,Black,,,H-660DOT16BK,0,shopify,100,deny,manual,58.21,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/08/523.jpg,1,Felt Dots,FALSE,Felt Dots,"Adhesive felt dots fulfil a wide range of functions: for protection of furniture, for the addition of style to various types of crafts and much more.The tiny circular colourful dots, including our elegant felt dots, are created of felt fabric and have very strong adhesive on their bottom part that can be attached to ab",active
felt-dots,,,,,,,,Size,3mm thick x 16mm x 22m,Colour,White,,,H-660DOT16WH,0,shopify,100,deny,manual,54.37,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/08/637.jpg,2,Felt Dots,,,,
hook-loop-adhesive-dots,Hook & Loop Sticky Dots 1000/5000 Pcs,"<ul><li>Hook Dots and Loop Dots Sold Separately</li><li>Available in 15mm and 22mm diameters.</li><li>Color: Black / White</li><li>Material: Nylon + strong adhesive backing</li><li>Quantity: 15mm x 5000 dots/roll and 22mm x 1000 dots/roll</li><li>Reusability: Up to thousands of open/close cycles</li></ul><p>Hook and loop adhesive dots are an easy yet quick solution for organising daily stuff. These are circular and small-sized fasteners. Their adhesive backing makes them easy to attach to plastic, paper, walls, cardboard and glass surfaces. Installation is super easy and convenient to use. Due to their reusability and flexibility, they make an excellent choice for mounting displays</p><p>Available in 1000 and 5000 dots per roll.</p><h3>Key Features</h3><ul><li>Hook and loop adhesive dots have high-quality nylon construction. This ensures its long-lasting and reliable performance.</li><li>They are designed with strong adhesion quality. When fastened, they offer a secure hold.</li><li>Available in convenient sizes. Perfect to be used in any small or large–scale paper and cardboard projects.</li><li>Their design patterns allow multiple repositionings without compromising the adhesion quality. Flexible and adjustable to any craft projects.</li><li>Offers no mess fastening. Leaves no sticky residue. Never damage the surface.</li></ul><h3>Application Areas</h3><ul><li>Crafting: Best used in paper and cardboard DIY applications</li><li>Organising: Ideal for organising lightweight and daily used stuff to secure in a place.</li><li>Home and office: Perfect for mounting paper and cardboard decorations and objects.</li></ul><img src=""/img/products/63a39753987c.jpg"" alt=""hook and loop dots applications"">",My Tape Store,,Hook & Loop Tape,"Hook & Loop Tape, Hook and Loop Dots, Display Signage, bestseller",TRUE,Size,22mm x 1000 Loop Dot,Colour,White,,,L22RADW,0,shopify,100,deny,manual,63.50,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/10/2-19.jpg,1,Hook & Loop Sticky Dots 1000/5000 Pcs,FALSE,Hook & Loop Sticky Dots 1000/5000 Pcs,"Hook and loop adhesive dots are an easy yet quick solution for organising daily stuff. These are circular and small-sized fasteners. Their adhesive backing makes them easy to attach to plastic, paper, walls, cardboard and glass surfaces. Installation is super easy and convenient to use. Due to their reusability and fle",active
hook-loop-adhesive-dots,,,,,,,,Size,22mm x 1000 Hook Dot,Colour,White,,,H22RADW,0,shopify,100,deny,manual,63.50,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/10/Untitled-3-7.jpg,2,Hook & Loop Sticky Dots 1000/5000 Pcs,,,,
hook-loop-adhesive-dots,,,,,,,,Size,15mm x 5000 Hook Dots,Colour,White,,,H15RADW,0,shopify,100,deny,manual,115.50,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/10/Untitled-2-23.jpg,3,Hook & Loop Sticky Dots 1000/5000 Pcs,,,,
hook-loop-adhesive-dots,,,,,,,,Size,15mm x 5000 Loop Dots,Colour,White,,,L15RADW,0,shopify,100,deny,manual,115.50,,TRUE,TRUE,,,,,,,,
hook-loop-adhesive-dots,,,,,,,,Size,22mm x 1000 Hook Dot,Colour,Black,,,H22RADB,0,shopify,100,deny,manual,63.50,,TRUE,TRUE,,,,,,,,
hook-loop-adhesive-dots,,,,,,,,Size,22mm x 1000 Loop Dot,Colour,Black,,,L22RADB,0,shopify,100,deny,manual,63.50,,TRUE,TRUE,,,,,,,,
hook-loop-adhesive-dots,,,,,,,,Size,15mm x 5000 Hook Dots,Colour,Black,,,H15RADB,0,shopify,100,deny,manual,115.50,,TRUE,TRUE,,,,,,,,
hook-loop-adhesive-dots,,,,,,,,Size,15mm x 5000 Loop Dots,Colour,Black,,,L15RADB,0,shopify,100,deny,manual,115.50,,TRUE,TRUE,,,,,,,,
magnetic-tapes-non-adhesive,Magnetic Tapes Non Adhesive,"<img src=""/img/products/1385b967ad40.jpg"" alt=""Non Adhesive Magnetic Tape Application"">",Husky Tape,,Magnetic Tapes,"Magnetic Tapes, Nameplates",TRUE,Size,12mm x 15m,Colour,White,,,H-MAGNA12,0,shopify,100,deny,manual,33.51,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/08/770.jpg,1,Magnetic Tapes Non Adhesive,FALSE,Magnetic Tapes Non Adhesive,Magnetic Tapes Non Adhesive,active
magnetic-tapes-non-adhesive,,,,,,,,Size,18mm x 15m,Colour,White,,,H-MAGNA18,0,shopify,100,deny,manual,43.51,,TRUE,TRUE,,,,,,,,
magnetic-tapes-non-adhesive,,,,,,,,Size,24mm x 15m,Colour,White,,,H-MAGNA24,0,shopify,100,deny,manual,54.39,,TRUE,TRUE,,,,,,,,
magnetic-tapes-non-adhesive,,,,,,,,Size,36mm x 15m,Colour,White,,,H-MAGNA36,0,shopify,100,deny,manual,77.17,,TRUE,TRUE,,,,,,,,
magnetic-tapes-non-adhesive,,,,,,,,Size,48mm x 15m,Colour,White,,,H-MAGNA48,0,shopify,100,deny,manual,102.90,,TRUE,TRUE,,,,,,,,
danger-tape,Danger’ Printed Barricade Tape- Red/White 75mm x 100m,"<p>This danger barrier tape is quick and cost-effective to use. Mark out the hazardous areas well, like construction zones or risky areas. Resistant to moisture, UV rays exposure and heat. Ideal for indoor and outdoor applications. Promise high performance in any condition. A reliable choice to enhance safety at industrial, office, or construction sites.</p><h3>Features</h3><ul><li>Material-Durable Polyethylene</li><li>Size- 75mm width x 100m length</li><li>Colour- Red and White</li><li>Print- Repeating “DANGER” warning text</li><li>Roll Type- Non-adhesive, lightweight roll</li></ul><h3>Applications</h3><p>Danger barrier tape is perfect for use at construction sites, industrial facilities, civil engineering projects, maintenance and utility zones, and public events to control crowds. Ideal for contractors, site managers, and safety personnel.</p><img src=""/img/products/0084509a0c26.jpg"" alt="""">",Husky Tape,,Barricade Hazard Tapes,"Barricade Hazard Tapes, Safety Tapes, Sheathing & Moisture Management, Solar Energy",TRUE,Size,75mm x 100m,Colour,Red/White Danger,,,Danger’ Printed Barricade – Tape,0,shopify,100,deny,manual,17.10,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/11/Image-1.jpg,1,Danger’ Printed Barricade Tape- Red/White 75mm x 100m,FALSE,Danger’ Printed Barricade Tape- Red/White 75mm x 100m,"This danger barrier tape is quick and cost-effective to use. Mark out the hazardous areas well, like construction zones or risky areas. Resistant to moisture, UV rays exposure and heat. Ideal for indoor and outdoor applications. Promise high performance in any condition. A reliable choice to enhance safety at industria",active
caution-tape,Caution Printed Barricade Tape- Yellow 75mm x 100m,"<p>Caution tape is ideal for marking hazardous areas. Acts as a visible barrier to prevent unauthorised access to unsafe zones. Tough and durable as printed caution tape is made from strong polyethene. Withstands exposure to various weather conditions, UV rays and heat. Ideal to be used indoors and outdoors as well. Enhances safety in industrial or public areas. Perfect for facility managers, construction crews, event staff, and safety teams.</p><h3>Features</h3><ul><li>High-contrast yellow and black pattern</li><li>Clear messaging with repeated “CAUTION” print</li><li>Tear-resistant, lightweight polyethylene material</li><li>Weather-resistant and UV-stable for high performance</li><li>Quick and easy to use without tools</li><li>Premium quality to last long in any condition</li></ul><h3>Applications</h3><p>Useful at construction and renovation sites. Help avoid slippery or risky floor cleaning zones. highly used at public event perimeters, maintenance and repair areas, warehouses and loading docks. Does temporary sectioning of hazard zones.</p><h3>Specifications</h3><ul><li>Material-Durable Polyethylene</li><li>Colour- Yellow and black</li><li>Size- 75mm x 100m</li><li>Print- Repeating “CAUTION” warning text</li><li>Roll Type- Non-adhesive, lightweight roll</li></ul><img src=""/img/products/e5b77ca3aaeb.jpg"" alt="""">",Husky Tape,,Barricade Hazard Tapes,"Barricade Hazard Tapes, Safety Tapes, Sheathing & Moisture Management, Solar Energy",TRUE,Size,75mm x 100m,Colour,Yellow,,,Caution Printed Barricade – Tape,0,shopify,100,deny,manual,23.16,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/08/578.jpg,1,Caution Printed Barricade Tape- Yellow 75mm x 100m,FALSE,Caution Printed Barricade Tape- Yellow 75mm x 100m,"Caution tape is ideal for marking hazardous areas. Acts as a visible barrier to prevent unauthorised access to unsafe zones. Tough and durable as printed caution tape is made from strong polyethene. Withstands exposure to various weather conditions, UV rays and heat. Ideal to be used indoors and outdoors as well. Enhan",active
h11-rb-pistol-grip-dispenser,H11/RB Pistol Grip Dispenser,"<img src=""/img/products/c589ee86fa34.jpg"" alt="""">",Husky Tape,,Tape Dispensers,Tape Dispensers,TRUE,,,,,,,H-H11RB,0,shopify,100,deny,manual,25.08,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2024/02/01.png,1,H11/RB Pistol Grip Dispenser,FALSE,H11/RB Pistol Grip Dispenser,H11/RB Pistol Grip Dispenser,active
h11-sg-pistol-grip-dispenser,H11/SG Pistol Grip Dispenser,"<img src=""/img/products/c589ee86fa34.jpg"" alt="""">",Husky Tape,,Tape Dispensers,Tape Dispensers,TRUE,,,,,,,H-H11SG,0,shopify,100,deny,manual,34.20,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2024/02/03.png,1,H11/SG Pistol Grip Dispenser,FALSE,H11/SG Pistol Grip Dispenser,H11/SG Pistol Grip Dispenser,active
h11-cpw-pistol-grip-dispenser-75mm,H11/CPW Pistol Grip Dispenser 75mm,"<img src=""/img/products/c589ee86fa34.jpg"" alt="""">",Husky Tape,,Tape Dispensers,Tape Dispensers,TRUE,,,,,,,,0,shopify,100,deny,manual,30.55,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2024/02/02.png,1,H11/CPW Pistol Grip Dispenser 75mm,FALSE,H11/CPW Pistol Grip Dispenser 75mm,H11/CPW Pistol Grip Dispenser 75mm,active
red-double-sided-polyester-tape,Red Double Sided Polyester Tape,"<img src=""/img/products/49a6bea28f61.jpg"" alt=""""><p>Red Double-Sided Polyester Tape is a high-quality adhesive solution offering strength and flexibility for all your sticking, fixing, or sealing needs. It&#x27;s made of a strong polyester backing that gives excellent adhesion and durability.</p><h3>Key Features</h3><ul><li>High Adhesion Strength — Excellent sticking ability for applications where high performance is needed.</li><li>Long-lasting and tough — Handles rips, moisture and temperature well, so it performs reliably over time.</li><li>Red Colour for Visibility — The bright colour makes it easy to apply seams accurately without mistakes.</li><li>Multi-Purpose Applications — Attaches a wide range of materials together with a strong, reliable bond.</li></ul><h3>Specifications</h3><ul><li>Material — A polyester film with a powerful reversible adhesive coat for an excellent stick.</li><li>Thickness — Available in various thicknesses to suit different jobs.</li><li>Width &amp; Length — Available in 6mm, 9mm, 12mm, 18mm, 24mm, 36mm and 48mm widths x 33m.</li><li>Adhesive Type — An acrylic adhesive with strong stickiness and holding ability.</li><li>Temperature Range — Reliable bonding across a range of temperatures, indoors or outdoors.</li></ul><img src=""/img/products/c7e805b8c258.jpg"" alt=""Double Sided Polyester Tape Applications""><h3>Application</h3><ul><li>Craft — strong, visible adhesion for accurate placement on any art or craft project.</li><li>DIY — ideal for household repairs and small projects, re-sticking materials or holding things in place.</li><li>Industrial — reliable, durable bonding for professional applications in tough conditions.</li><li>Automotive — strong adhesion for a range of automotive repair applications.</li><li>Outdoor — holds up to outdoor conditions for outdoor use.</li></ul><h3>Usage Instructions</h3><ul><li>Surface preparation — clean the area of dirt, dust and moisture before applying.</li><li>Application — remove the backing, position the tape, and press the two faces together firmly for a few minutes.</li><li>Cutting and removal — cut to size with scissors once applied; removes cleanly for temporary use.</li></ul><h3>Frequently asked questions</h3><h4>What are the common uses for Red Double Sided Polyester Tape?</h4><p>It&#x27;s commonly used for sticking, fixing in place, and joining materials across a range of industries, offering strong and reliable adhesion.</p><h4>Can Red Double Sided Polyester Tape be used on all types of surfaces?</h4><p>It sticks well to most surfaces, including metal, plastic and glass, provided they&#x27;re clean and dry.</p><h4>How does the red colour of the tape benefit its application?</h4><p>The red colour improves visibility, helping ensure accurate application and reducing mistakes when applying it.</p>",Husky Tape,,Polyester Tape,"Polyester Tape, Aerospace Defense, Electronics & Electrical, Manufacturing, Printing, Solar Energy, Tapes for Visual, Arts & Entertainment, Transport Automotive RV",TRUE,Size,48mm x 33m,Colour,Red,,,Husky-165-Double-Sided-Polyester-Tape,0,shopify,100,deny,manual,46.60,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2024/08/red-double-sided-polyester-tape.jpg,1,Red Double Sided Polyester Tape,FALSE,Red Double Sided Polyester Tape,"Red Double-Sided Polyester Tape is a high-quality adhesive solution offering strength and flexibility for all your sticking, fixing, or sealing needs. It's made of a strong polyester backing that gives excellent adhesion and durability.",active
red-double-sided-polyester-tape,,,,,,,,Size,36mm x 33m,Colour,Red,,,Husky-165-Double-Sided-Polyester-Tape,0,shopify,100,deny,manual,35.89,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/08/240.jpg,2,Red Double Sided Polyester Tape,,,,
red-double-sided-polyester-tape,,,,,,,,Size,24mm x 33m,Colour,Red,,,Husky-165-Double-Sided-Polyester-Tape,0,shopify,100,deny,manual,25.18,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/08/242.jpg,3,Red Double Sided Polyester Tape,,,,
red-double-sided-polyester-tape,,,,,,,,Size,18mm x 33m,Colour,Red,,,Husky-165-Double-Sided-Polyester-Tape,0,shopify,100,deny,manual,20.16,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/08/243.jpg,4,Red Double Sided Polyester Tape,,,,
red-double-sided-polyester-tape,,,,,,,,Size,12mm x 33m,Colour,Red,,,Husky-165-Double-Sided-Polyester-Tape,0,shopify,100,deny,manual,14.36,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/08/244-1.jpg,5,Red Double Sided Polyester Tape,,,,
red-double-sided-polyester-tape,,,,,,,,Size,09mm x 33m,Colour,Red,,,Husky-165-Double-Sided-Polyester-Tape,0,shopify,100,deny,manual,10.79,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/08/245.jpg,6,Red Double Sided Polyester Tape,,,,
red-double-sided-polyester-tape,,,,,,,,Size,06mm x 33m,Colour,Red,,,Husky-165-Double-Sided-Polyester-Tape,0,shopify,100,deny,manual,8.39,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/08/246.jpg,7,Red Double Sided Polyester Tape,,,,
double-sided-exhibition-cloth-tape,Double Sided Exhibition Cloth Tape,"<p>Exhibition cloth tape is a high-performance adhesive solution made from a fine-grade, close-weave cloth carrier. Buy this exhibition cloth tape at My Tape Store, which offers exceptional strength and flexibility. With its strong backing and reliable adhesive, it is perfect for the stable positioning of carpets, stage flooring, signage, and cables. Easy to apply and remove without residue, it works efficiently where quick installation and professional appearance are needed.</p><p>Its differential synthetic rubber adhesive ensures strong, reliable bonding on various surfaces, making it highly conformable. Its durable cloth backing offers premium flexibility and easy hand-tear convenience. Order online at My Tape Store.</p><h3>Specifications:</h3><img src=""/img/products/5cdcbadad38b.jpg"" alt=""Double Sided Exhibition Cloth Tape""><ul><li>Material: High-quality cloth with double-sided adhesive</li><li>Sizes Availability: 12mm-48mm wide and 4.5m – 25m long.</li><li>Colour: White and brown</li><li>Adhesion: Strong tack, synthetic rubber-based differential adhesive system.</li><li>Temperature Resistance: Up to 80°C</li><li>Surface Compatibility: Sticks well on fabric, paper, wood, and carpet</li><li>Moisture Resistance: Very Good</li></ul><h3>Applications:</h3><p>Useful in crafting, DIY projects, mounting displays and holding carpets. It can attach signage to perfection. Suitable for multiple industrial uses where temporary fixtures and installations are required. Highly useful with its quick removal feature after event management.</p>",Husky Tape,,Cloth Double Sided Tape,"Cloth Double Sided Tape, Display Signage, Manufacturing, Tapes For School Library, Tapes for Visual, Arts & Entertainment",TRUE,Size,96mm x 25m,Colour,Brown,,,Husky-141-Double-Sided-Cloth-Tape,0,shopify,100,deny,manual,74.09,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2024/08/double-sided-exhibition-cloth-tape.webp,1,Double Sided Exhibition Cloth Tape,FALSE,Double Sided Exhibition Cloth Tape,"Exhibition cloth tape is a high-performance adhesive solution made from a fine-grade, close-weave cloth carrier. Buy this exhibition cloth tape at My Tape Store, which offers exceptional strength and flexibility. With its strong backing and reliable adhesive, it is perfect for the stable positioning of carpets, stage f",active
double-sided-exhibition-cloth-tape,,,,,,,,Size,48mm x 25m,Colour,Brown,,,Husky-141-Double-Sided-Cloth-Tape,0,shopify,100,deny,manual,39.16,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/08/210.jpg,2,Double Sided Exhibition Cloth Tape,,,,
double-sided-exhibition-cloth-tape,,,,,,,,Size,36mm x 25m,Colour,Brown,,,Husky-141-Double-Sided-Cloth-Tape,0,shopify,100,deny,manual,30.17,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/08/212.jpg,3,Double Sided Exhibition Cloth Tape,,,,
double-sided-exhibition-cloth-tape,,,,,,,,Size,24mm x 25m,Colour,Brown,,,Husky-141-Double-Sided-Cloth-Tape,0,shopify,100,deny,manual,21.16,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/08/214.jpg,4,Double Sided Exhibition Cloth Tape,,,,
double-sided-exhibition-cloth-tape,,,,,,,,Size,18mm x 25m,Colour,Brown,,,Husky-141-Double-Sided-Cloth-Tape,0,shopify,100,deny,manual,16.09,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/08/216-1.jpg,5,Double Sided Exhibition Cloth Tape,,,,
double-sided-exhibition-cloth-tape,,,,,,,,Size,12mm x 25m,Colour,Brown,,,Husky-141-Double-Sided-Cloth-Tape,0,shopify,100,deny,manual,14.06,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/08/218.jpg,6,Double Sided Exhibition Cloth Tape,,,,
double-sided-exhibition-cloth-tape,,,,,,,,Size,12mm x 25m,Colour,White,,,Husky-141-Double-Sided-Cloth-Tape,0,shopify,100,deny,manual,6.51,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/08/220.jpg,7,Double Sided Exhibition Cloth Tape,,,,
double-sided-exhibition-cloth-tape,,,,,,,,Size,18mm x 25m,Colour,White,,,Husky-141-Double-Sided-Cloth-Tape,0,shopify,100,deny,manual,8.70,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/08/221.jpg,8,Double Sided Exhibition Cloth Tape,,,,
double-sided-exhibition-cloth-tape,,,,,,,,Size,24mm x 25m,Colour,White,,,Husky-141-Double-Sided-Cloth-Tape,0,shopify,100,deny,manual,10.86,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/08/188.jpg,9,Double Sided Exhibition Cloth Tape,,,,
double-sided-exhibition-cloth-tape,,,,,,,,Size,36mm x 25m,Colour,White,,,Husky-141-Double-Sided-Cloth-Tape,0,shopify,100,deny,manual,16.32,,TRUE,TRUE,,,,,,,,
double-sided-exhibition-cloth-tape,,,,,,,,Size,48mm x 25m,Colour,White,,,Husky-141-Double-Sided-Cloth-Tape,0,shopify,100,deny,manual,22.90,,TRUE,TRUE,,,,,,,,
double-sided-exhibition-cloth-tape,,,,,,,,Size,48mm x 4.5m,Colour,White,,,Husky-141-Double-Sided-Cloth-Tape,0,shopify,100,deny,manual,8.45,,TRUE,TRUE,,,,,,,,
hook-loop-straps-50mm-x-5m,Hook & Loop Straps 50mm x 5m (Set of 5),"<p>Powerful, durable, and convenient to use – our Hook and Loop Straps are the ultimate solution to attaching and storing goods in warehouses, workshops, and transportation. The strap rolls are 50mm wide and 5m long, and are sold in 5 continuous rolling sets with no pre-cuts. They come in Fluoro Orange colour, which is easy to see, or in Black colour, giving it a clean and professional appearance.</p><h3>Key Features</h3><ul><li>Heavy-Duty Size- 50mm wide x 5m long to bundle and strap strongly.</li><li>Value Pack – Comes in a set of 5 rolls.</li><li>Continuous Roll (No Pre-Cut)- Cut to any length required.</li><li>Reusable and reliable- Save money against single-use ties.</li><li>Colour Finishes- Fluoro orange (high visibility) and Black (professional finish).</li><li>Strong like industrial grade- The product is composed of hard nylon, having a powerful hook and loop securement.</li></ul><h3>Common Uses</h3><ul><li>Material Handling- Safely store things in warehouses or in transit.</li><li>Securing Goods to Pallets– Prevent shifting of cartons and products.</li><li>Easily Take Inventory– Quickly bundle and unbundle without waste.</li><li>Moving Goods from Pallets– Strap, move, and release goods efficiently.</li></ul><h3>Why Choose Our Straps?</h3><p>✔️Flexible and adjustable</p><p>✔️Designed for industrial &amp; warehouse use</p><p>✔️Long-lasting and environmental-friendly.</p><p>✔️Ideal with regards to logistics, storage and transportation.</p><p>Bring safety, strength, and convenience to your operations with our premium Hook &amp; Loop Straps (50mm x 5m, Set of 5).</p>",My Tape Store,,Hook & Loop Tape,Hook & Loop Tape,TRUE,Size,50mm x 5m (Set of 5),Colour,Fluro Orange / Black,,,HLSTRAP5005,0,shopify,100,deny,manual,69.00,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2025/09/1-20.jpg,1,Hook & Loop Straps 50mm x 5m (Set of 5),FALSE,Hook & Loop Straps 50mm x 5m (Set of 5),"Powerful, durable, and convenient to use – our Hook and Loop Straps are the ultimate solution to attaching and storing goods in warehouses, workshops, and transportation. The strap rolls are 50mm wide and 5m long, and are sold in 5 continuous rolling sets with no pre-cuts. They come in Fluoro Orange colour, which is ea",active
hook-loop-straps-50mm-x-5m,,,,,,,,,,,,,,,,,,,,,,,,,https://mytapestore.com.au/wp-content/uploads/2025/09/2-16.jpg,2,Hook & Loop Straps 50mm x 5m (Set of 5),,,,
hook-loop-straps-50mm-x-5m,,,,,,,,,,,,,,,,,,,,,,,,,https://mytapestore.com.au/wp-content/uploads/2025/09/3-7.jpg,3,Hook & Loop Straps 50mm x 5m (Set of 5),,,,
velcro-adhesive-backed-hook-loop,VELCRO® Self Adhesive Hook and Loop Roll,"<p>VELCRO® Brand – Adhesive Backed Hook &amp; Loop</p><ul><li>100% Nylon</li><li>High tack – quick-setting adhesive (Acrylic Adhesive)</li><li>Strong bond for reliable fastening</li><li>Full bond strength in 24 hours (80% in approx. 1 hour)</li><li>Quick peel-and-apply design</li><li>Operates between -40°C to 85°C temperature range</li></ul><p>This VELCRO® PS0172 is a fastening solution with a self-adhesive backing, offering peel-and-stick application. It is designed for easy application and dependable performance. It works for both temporary and long-term fastening needs, making it a practical choice for automotive, medical, office, retail, craft, education, display, and light industrial applications.</p><p>The adhesive backing ensures a secure hold while allowing for quick attachment and detachment. Full bond strength is typically achieved within 24 hours. Once set, the tape provides consistent performance with good resistance to temperature and everyday handling.</p><h3>Specifications</h3><ul><li>Width — 19mm, 25mm</li><li>Length — 25m long</li><li>Colour — Black and White</li></ul>",Velcro,,Hook & Loop Tape,Hook & Loop Tape,TRUE,Size,19mm x 25m Hook,Colour,Black,,,VelcroH19RAB,0,shopify,100,deny,manual,84.99,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2025/08/Image-13.jpg,1,VELCRO® Self Adhesive Hook and Loop Roll,FALSE,VELCRO® Self Adhesive Hook and Loop Roll,VELCRO® Brand – Adhesive Backed Hook & Loop,active
velcro-adhesive-backed-hook-loop,,,,,,,,Size,19mm x 25m Loop,Colour,Black,,,VelcroL19RAB,0,shopify,100,deny,manual,84.99,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2025/08/Image-14.jpg,2,VELCRO® Self Adhesive Hook and Loop Roll,,,,
velcro-adhesive-backed-hook-loop,,,,,,,,Size,25mm x 25m Hook,Colour,Black,,,VelcroH25RAB,0,shopify,100,deny,manual,89.50,,TRUE,TRUE,,,,,,,,
velcro-adhesive-backed-hook-loop,,,,,,,,Size,25mm x 25m Loop,Colour,Black,,,VelcroL25RAB,0,shopify,100,deny,manual,89.50,,TRUE,TRUE,,,,,,,,
velcro-adhesive-backed-hook-loop,,,,,,,,Size,19mm x 25m Hook,Colour,White,,,VelcroH19RAW,0,shopify,100,deny,manual,84.99,,TRUE,TRUE,,,,,,,,
velcro-adhesive-backed-hook-loop,,,,,,,,Size,19mm x 25m Loop,Colour,White,,,VelcroL19RAW,0,shopify,100,deny,manual,84.99,,TRUE,TRUE,,,,,,,,
velcro-adhesive-backed-hook-loop,,,,,,,,Size,25mm x 25m Hook,Colour,White,,,VelcroH25RAW,0,shopify,100,deny,manual,89.50,,TRUE,TRUE,,,,,,,,
velcro-adhesive-backed-hook-loop,,,,,,,,Size,25mm x 25m Loop,Colour,White,,,VelcroL25RAW,0,shopify,100,deny,manual,89.50,,TRUE,TRUE,,,,,,,,
